vorname;anzahl;geschlecht;position
Mavi;2;w;2
Melek;2;w;2
Mia;2;w;2
Michelle;2;w;2
Mila;2;w;2
Milena;2;w;2
Milou;2;w;2
Mira;2;w;2
Miriam;2;w;2
Nada;2;w;2
Nhi;2;w;2
Njeri;2;w;2
Plamenova;2;w;2
Renate;2;w;2
Sergeevna;2;w;2
Sora;2;w;2
Stefanie;2;w;2
Theresa;2;w;2
Tue;2;w;2
Valeria;2;w;2
Vanessa;2;w;2
Viktoria;2;w;2
Wanda;2;w;2
Yael;2;w;2
Zahra;2;w;2
Zeynep;2;w;2
;1;w;2
Abdulaevna;1;w;2
Abina;1;w;2
Acelya;1;w;2
Adrijana;1;w;2
Agbor;1;w;2
Agnes;1;w;2
Aiseosa;1;w;2
Akifova;1;w;2
Alaia;1;w;2
Alara;1;w;2
Albertine;1;w;2
Aleksandrova;1;w;2
Alena;1;w;2
Alessa;1;w;2
Alexandrova;1;w;2
Aleyna;1;w;2
Alganesh;1;w;2
Alichanovna;1;w;2
Allis;1;w;2
Alva;1;w;2
Alyson;1;w;2
Ama;1;w;2
Amalie;1;w;2
Amanda;1;w;2
Amandine;1;w;2
Amaya;1;w;2
Ambock;1;w;2
Amelia;1;w;2
Amely;1;w;2
Amila;1;w;2
Amina;1;w;2
Amoh;1;w;2
Amrei;1;w;2
Ana;1;w;2
Anabelle;1;w;2
Anaysa;1;w;2
Anaëlle;1;w;2
Anaïs;1;w;2
Andreea;1;w;2
Angeline;1;w;2
Angelique;1;w;2
Anicca;1;w;2
Aniova;1;w;2
Ann;1;w;2
Ann-Sophie;1;w;2
Annabelle;1;w;2
Anne;1;w;2
Annic;1;w;2
Anthea;1;w;2
Antonella;1;w;2
Antonina;1;w;2
Apollina;1;w;2
Aram;1;w;2
Aria;1;w;2
Arianna;1;w;2
Asaka;1;w;2
Aselya;1;w;2
Aslanbekovna;1;w;2
Asli;1;w;2
Astoria;1;w;2
Athena;1;w;2
Athina;1;w;2
Audrey;1;w;2
Aurea;1;w;2
Aurora;1;w;2
Ava;1;w;2
Aydzhan;1;w;2
Ay?e;1;w;2
Baby;1;w;2
Bahtiyar;1;w;2
Bano;1;w;2
Bao;1;w;2
Barin;1;w;2
Bartholomea;1;w;2
Beatrice;1;w;2
Belén;1;w;2
Benedetta;1;w;2
Berc?em;1;w;2
Berenice;1;w;2
Berfin;1;w;2
Berzada;1;w;2
Beyzat;1;w;2
Bianca;1;w;2
Bijou;1;w;2
Birgid;1;w;2
Birgit;1;w;2
Bo;1;w;2
Bogdanivna;1;w;2
Boyanova;1;w;2
Brigitte;1;w;2
Bruni;1;w;2
Carla;1;w;2
Carlina;1;w;2
Carmen;1;w;2
Carolina;1;w;2
Cat;1;w;2
Catherine;1;w;2
Cemile;1;w;2
Cemre;1;w;2
Cennet;1;w;2
Chanel;1;w;2
Chanela;1;w;2
Charlie;1;w;2
Charlott;1;w;2
Charmaine;1;w;2
Chau;1;w;2
Cheyenne;1;w;2
Chikaima;1;w;2
Chimamanda;1;w;2
Chloé;1;w;2
Christiane;1;w;2
Christin;1;w;2
Châu;1;w;2
Clarita;1;w;2
Clementine;1;w;2
Conde;1;w;2
Constanze;1;w;2
Cookie;1;w;2
Cornelia;1;w;2
Cristina;1;w;2
Cécilia;1;w;2
Dael;1;w;2
Dagmar;1;w;2
Damany;1;w;2
Damyanova;1;w;2
Dao;1;w;2
Darasimi;1;w;2
Deborah;1;w;2
Delali;1;w;2
Denisovna;1;w;2
Denisïvna;1;w;2
Deniz;1;w;2
Diane;1;w;2
Dila;1;w;2
Dina;1;w;2
Di?p;1;w;2
Dmitrievna;1;w;2
Doreen;1;w;2
Dorothea;1;w;2
Dursun;1;w;2
Duru;1;w;2
Dzmitrievna;1;w;2
Déborah;1;w;2
Ecren;1;w;2
Eda;1;w;2
El;1;w;2
Ela;1;w;2
Elanur;1;w;2
Elena;1;w;2
Elina;1;w;2
Eline;1;w;2
Elinor;1;w;2
Elitseva;1;w;2
Elke;1;w;2
Ellen;1;w;2
Elmira;1;w;2
Elodie;1;w;2
Elonga;1;w;2
Elowen;1;w;2
Else;1;w;2
Eléonora;1;w;2
Emabo;1;w;2
Emelie;1;w;2
Emely;1;w;2
Emilie;1;w;2
Emilova;1;w;2
Emine;1;w;2
Emme;1;w;2
Engin;1;w;2
Enkh-Ujin;1;w;2
Enna;1;w;2
Erika;1;w;2
Erin;1;w;2
Esma;1;w;2
Estelle;1;w;2
Estera;1;w;2
Eugenia;1;w;2
Evelin;1;w;2
Evie;1;w;2
Eylem;1;w;2
Eylül;1;w;2
Fatima;1;w;2
Fee;1;w;2
Felicitas;1;w;2
Felina;1;w;2
Feodora;1;w;2
Ferdinandine;1;w;2
Ferida;1;w;2
Fine;1;w;2
Firdez;1;w;2
Flora;1;w;2
Florentina;1;w;2
Freya;1;w;2
Frida;1;w;2
Fritzi;1;w;2
Fryda;1;w;2
Ganka;1;w;2
Generosa;1;w;2
Georgieva;1;w;2
Gertrud;1;w;2
Gia;1;w;2
Gisela;1;w;2
Goranova;1;w;2
Gratiela;1;w;2
Gudrun;1;w;2
Hafize;1;w;2
Hafsa;1;w;2
Hamda;1;w;2
Hanifa;1;w;2
Hanni;1;w;2
Harriet;1;w;2
Hatice;1;w;2
Hatun;1;w;2
Havva;1;w;2
Hazal;1;w;2
Hazeemat;1;w;2
He;1;w;2
Hedieh;1;w;2
Heike;1;w;2
Hel;1;w;2
Helin;1;w;2
Hira;1;w;2
Hojat;1;w;2
Holly;1;w;2
Hristova;1;w;2
Hyusein;1;w;2
Hà;1;w;2
Hélène;1;w;2
H?i;1;w;2
H?ng;1;w;2
Ibryamova;1;w;2
Idabella;1;w;2
Ifeoma;1;w;2
Ilenia;1;w;2
Iljana-Sophie;1;w;2
Illona;1;w;2
Ilse;1;w;2
Inci;1;w;2
Inga;1;w;2
Inge;1;w;2
Ingrid;1;w;2
Ini;1;w;2
Inés;1;w;2
Ioana;1;w;2
Irem;1;w;2
Irinova;1;w;2
Irma;1;w;2
Irmgard;1;w;2
Isaura;1;w;2
Ishaq;1;w;2
Isobel;1;w;2
Ivanova;1;w;2
Ivaylova;1;w;2
Ivonne;1;w;2
Iwinosa;1;w;2
Izabella;1;w;2
Jacinta;1;w;2
Jada;1;w;2
Jade;1;w;2
Jaden;1;w;2
Jainaba;1;w;2
Jane;1;w;2
Jasminka;1;w;2
Jennifer;1;w;2
Jettka;1;w;2
Jiaying;1;w;2
Jo;1;w;2
Joan;1;w;2
Joane;1;w;2
Joelle;1;w;2
Joliene;1;w;2
Jolin;1;w;2
Jolyne;1;w;2
Jonah;1;w;2
Joowon;1;w;2
Josefin;1;w;2
Josefine;1;w;2
Josephina;1;w;2
Joséphine;1;w;2
Joyce;1;w;2
Julie;1;w;2
Juliette;1;w;2
Julsa;1;w;2
Juna;1;w;2
Jutta;1;w;2
Kadi;1;w;2
Kamenova;1;w;2
Kamilla;1;w;2
Karin;1;w;2
Karlie;1;w;2
Karlotta;1;w;2
Karolayn;1;w;2
Katarzyna;1;w;2
Kathleen;1;w;2
Kathlynn;1;w;2
Katja;1;w;2
Kaur;1;w;2
Kay;1;w;2
Keise;1;w;2
Kejsi;1;w;2
Kemranova;1;w;2
khalidovna;1;w;2
Khawlah;1;w;2
Kim;1;w;2
Kimberly;1;w;2
Kinga;1;w;2
Ki?u;1;w;2
Kosisochukwu;1;w;2
Kostiantynìvna;1;w;2
Krasimirova;1;w;2
Kristina;1;w;2
Kristinova;1;w;2
Kute;1;w;2
Kübra;1;w;2
Lachezarova;1;w;2
Laila;1;w;2
Lamesi;1;w;2
Lani;1;w;2
Lara;1;w;2
Larissa;1;w;2
Laureen;1;w;2
Layla;1;w;2
Leefke;1;w;2
Leni;1;w;2
Lenia;1;w;2
Leonore;1;w;2
Letitia;1;w;2
Lila;1;w;2
Lilith;1;w;2
Lillesol;1;w;2
Lilu;1;w;2
Lilyanova;1;w;2
Linea;1;w;2
Linnéa;1;w;2
Lisbeth;1;w;2
Liselotte;1;w;2
Livi;1;w;2
Livia;1;w;2
Liên;1;w;2
Loanne;1;w;2
Lore;1;w;2
Lori;1;w;2
Lorin;1;w;2
Lotte;1;w;2
Louane;1;w;2
Loulou;1;w;2
Lovis;1;w;2
Lubov;1;w;2
Lucja;1;w;2
Lynn;1;w;2
Lóa;1;w;2
Maariyyah;1;w;2
Mabel;1;w;2
Madalina;1;w;2
Madeleine;1;w;2
Madita;1;w;2
Madlen;1;w;2
Madyson;1;w;2
Magda;1;w;2
Maj;1;w;2
Maja;1;w;2
Maksymiwna;1;w;2
Malaak;1;w;2
Malaika;1;w;2
Malak;1;w;2
Malayka;1;w;2
Malia;1;w;2
Malika;1;w;2
Malina;1;w;2
Malu;1;w;2
Manduhai;1;w;2
Mara;1;w;2
Maren;1;w;2
Margaret;1;w;2
Margaretha;1;w;2
Margot;1;w;2
Margret;1;w;2
Mariam;1;w;2
Marieke;1;w;2
Marina;1;w;2
Marlo;1;w;2
Marzia;1;w;2
Mateen;1;w;2
Mathea;1;w;2
Mathilde;1;w;2
Mavis;1;w;2
Maxime;1;w;2
Maxine;1;w;2
Mayar;1;w;2
Mayim;1;w;2
Mayleen;1;w;2
Mbwaali;1;w;2
Medine;1;w;2
Melania;1;w;2
Melike;1;w;2
Melissa;1;w;2
Melodie;1;w;2
Melody;1;w;2
Mercedes;1;w;2
Merjem;1;w;2
Merve;1;w;2
Meryem;1;w;2
Miep;1;w;2
Mihaela;1;w;2
Milana;1;w;2
Mimi;1;w;2
Mina;1;w;2
Ming;1;w;2
Minh;1;w;2
Minna;1;w;2
Minou;1;w;2
Monika;1;w;2
Mujesira;1;w;2
Mustafa;1;w;2
My;1;w;2
Nadine;1;w;2
Nafissa;1;w;2
Narjes;1;w;2
Natalia;1;w;2
Natascha;1;w;2
Nathalia;1;w;2
Nefes;1;w;2
Nehir;1;w;2
Nesiba;1;w;2
Nestorivna;1;w;2
Nezhdieva;1;w;2
Nicole;1;w;2
Ninlil;1;w;2
Njoki;1;w;2
Nodirbekovna;1;w;2
Nola;1;w;2
Nora;1;w;2
Nosa;1;w;2
Nuraeva;1;w;2
Nyambura;1;w;2
Nyhira;1;w;2
Nym;1;w;2
Octavia;1;w;2
Olif;1;w;2
Olivera;1;w;2
Onomhen;1;w;2
Orhan;1;w;2
Orli;1;w;2
Osawese;1;w;2
Osayuwamen;1;w;2
Ottilie;1;w;2
Paloma;1;w;2
Paula;1;w;2
Pavinee;1;w;2
Paz;1;w;2
Penelope;1;w;2
Pepanova;1;w;2
Perla;1;w;2
Petrova;1;w;2
Philippa;1;w;2
Philippine;1;w;2
Ph??ng;1;w;2
Pia;1;w;2
Pichunah;1;w;2
Pina;1;w;2
Pirada;1;w;2
Pola;1;w;2
Pries;1;w;2
Pulcheria;1;w;2
Qu?nh;1;w;2
Rachel;1;w;2
Rada;1;w;2
Raffaella;1;w;2
Ragül;1;w;2
Raisa;1;w;2
Razya;1;w;2
Rebecca;1;w;2
Regina;1;w;2
Rejoice;1;w;2
Renesmee;1;w;2
Renée;1;w;2
Richarda;1;w;2
Riley;1;w;2
Rosie;1;w;2
Rukija;1;w;2
Rumenova;1;w;2
Sabina;1;w;2
Sadrie;1;w;2
Said-Khusejnovna;1;w;2
Saime;1;w;2
Saki;1;w;2
Sakine;1;w;2
Salome;1;w;2
Sameè;1;w;2
Sandra;1;w;2
Saphira;1;w;2
Sara;1;w;2
Sare;1;w;2
Scarlett;1;w;2
Sefa;1;w;2
Selimanova;1;w;2
Selin;1;w;2
Selina;1;w;2
Sena;1;w;2
Serhìïvna;1;w;2
Serwaa;1;w;2
Sevda;1;w;2
Sevdzhan;1;w;2
Sevdzihanova;1;w;2
Sezginova;1;w;2
Sham;1;w;2
Shania;1;w;2
Shelly;1;w;2
Sia;1;w;2
Sigal;1;w;2
Sigrid;1;w;2
Silvianova;1;w;2
Sina;1;w;2
Sira;1;w;2
Siri;1;w;2
Skyla;1;w;2
Sohibnazarovna;1;w;2
Sonam;1;w;2
Sovann;1;w;2
Stanislova;1;w;2
Stanis?awa;1;w;2
Stephanie;1;w;2
Stoyanova;1;w;2
Sua;1;w;2
Sébastienne;1;w;2
Tabea;1;w;2
Tadea;1;w;2
Talib;1;w;2
Tamlyn;1;w;2
Tanja;1;w;2
Tara;1;w;2
Tassnim;1;w;2
Tatiana;1;w;2
Teresa;1;w;2
Thea;1;w;2
Therese;1;w;2
Theresia;1;w;2
Thiên;1;w;2
Thu;1;w;2
Th?;1;w;2
Tiana;1;w;2
Tilda;1;w;2
Tohibat;1;w;2
Tram;1;w;2
Trâm;1;w;2
Tuana;1;w;2
Tula;1;w;2
Tu?sem;1;w;2
T??ng;1;w;2
Vakhidovna;1;w;2
Valerie;1;w;2
Vesna;1;w;2
Vi;1;w;2
Vladimirova;1;w;2
Volodymyrivna;1;w;2
Véronique;1;w;2
Wandji;1;w;2
Wiktoria;1;w;2
Willa;1;w;2
Wilma;1;w;2
Wilsdom;1;w;2
Xinyi;1;w;2
Yadidel;1;w;2
Yamamah;1;w;2
Yankova;1;w;2
Yara;1;w;2
Ylvie;1;w;2
Yoshi;1;w;2
Yukie;1;w;2
Yuliyanova;1;w;2
Yuna;1;w;2
Yuqing;1;w;2
Yvette;1;w;2
Yvon;1;w;2
Zaharieva;1;w;2
Zaidoun;1;w;2
Zarai;1;w;2
Zehra;1;w;2
Zendaya;1;w;2
Zet;1;w;2
Zoe;1;w;2
Zoey;1;w;2
Zofia;1;w;2
Zuri;1;w;2
Zülal;1;w;2
?irin;1;w;2
Elisabeth;6;w;3
Marie;6;w;3
Anh;4;w;3
Anna;4;w;3
Charlotte;4;w;3
Maria;4;w;3
Sophie;4;w;3
Louise;3;w;3
Lucia;3;w;3
Bettina;2;w;3
Chi;2;w;3
Elise;2;w;3
Erna;2;w;3
Hân;2;w;3
Josephine;2;w;3
Kolshus;2;w;3
Liv;2;w;3
Luise;2;w;3
Marianne;2;w;3
Mathilde;2;w;3
My;2;w;3
Sigrid;2;w;3
Vy;2;w;3
Adda;1;w;3
Afetorgbor;1;w;3
Albertine;1;w;3
Alethea;1;w;3
Alice;1;w;3
Andia;1;w;3
Annette;1;w;3
Anusch;1;w;3
Ashoka;1;w;3
Auguste;1;w;3
Aurora;1;w;3
Batesh;1;w;3
Beatrice;1;w;3
Beryl;1;w;3
Blessing;1;w;3
Brigitta;1;w;3
Brunhilde;1;w;3
Bärbel;1;w;3
Carlotta;1;w;3
Catherine;1;w;3
Cecil;1;w;3
Cecilie;1;w;3
Charlie;1;w;3
Christa;1;w;3
Christina;1;w;3
Châu;1;w;3
Cielo;1;w;3
Constance;1;w;3
Daah;1;w;3
Diana;1;w;3
Dolores;1;w;3
Doris;1;w;3
Edith;1;w;3
Ekhosuehi;1;w;3
Elif;1;w;3
Elinor;1;w;3
Ellen;1;w;3
Emilia;1;w;3
Emily;1;w;3
Erica;1;w;3
Fanny;1;w;3
Forjour;1;w;3
Frida;1;w;3
Friede;1;w;3
Fritzi;1;w;3
Gabriele;1;w;3
Gertrud;1;w;3
Hannah;1;w;3
Hedwig;1;w;3
Heidemarie;1;w;3
Helene;1;w;3
Helga;1;w;3
Héloïse;1;w;3
Inge;1;w;3
Io;1;w;3
Irene;1;w;3
Irma;1;w;3
Janina;1;w;3
Jilbert;1;w;3
Johanna;1;w;3
Jolanda;1;w;3
Jolie;1;w;3
Josefine;1;w;3
Julia;1;w;3
Kali;1;w;3
Kamer;1;w;3
Katharina;1;w;3
Kay;1;w;3
Khadiye;1;w;3
kyzy;1;w;3
Lam;1;w;3
Lan;1;w;3
Laura;1;w;3
Lioba;1;w;3
Liza;1;w;3
Lotte;1;w;3
Lucey;1;w;3
Lucie;1;w;3
Luisa;1;w;3
Luz;1;w;3
Mafoudia;1;w;3
Manuela;1;w;3
Margarete;1;w;3
Margarethe;1;w;3
Margo;1;w;3
Margrit;1;w;3
Marlen;1;w;3
Marlene;1;w;3
Marta;1;w;3
Mathilda;1;w;3
Maxi;1;w;3
Mi;1;w;3
Mieke;1;w;3
Min?;1;w;3
Mohammed;1;w;3
Mona;1;w;3
Moncada;1;w;3
Mugakali;1;w;3
Munachimso;1;w;3
Myriam;1;w;3
Myrtille;1;w;3
Mây;1;w;3
Nabil;1;w;3
Nenita;1;w;3
Nina;1;w;3
Octavia;1;w;3
Okunade;1;w;3
Olympia;1;w;3
Pauline;1;w;3
Peaches;1;w;3
Rani;1;w;3
Renate;1;w;3
Rita;1;w;3
Rose;1;w;3
Ruth;1;w;3
Salomé;1;w;3
Sam;1;w;3
Selena;1;w;3
Senuta;1;w;3
Serwaah;1;w;3
Sharyn;1;w;3
Susanne;1;w;3
Thao;1;w;3
Theresia;1;w;3
Tr?nh;1;w;3
Verena;1;w;3
Veronika;1;w;3
Viktoria;1;w;3
Vilhelmiina;1;w;3
Vroni;1;w;3
Wariara;1;w;3
Xandara;1;w;3
Zoey;1;w;3
Zosia;1;w;3
Zoé;1;w;3
Zuzanna;1;w;3
Ân;1;w;3
Aimée;1;w;4
Amada;1;w;4
Binta;1;w;4
Christa;1;w;4
da;1;w;4
Esperanza;1;w;4
Florentine;1;w;4
Franziska;1;w;4
Gabriele;1;w;4
Gianna;1;w;4
Jara;1;w;4
Josepha;1;w;4
Kaylou;1;w;4
Lovelace;1;w;4
Luna;1;w;4
Maria;1;w;4
Marie;1;w;4
Maryla;1;w;4
María;1;w;4
Mercy;1;w;4
Nguy?n;1;w;4
Petra;1;w;4
Seddoh;1;w;4
Sophie;1;w;4
Alida;1;w;5
Conceição;1;w;5
Fernanda;1;w;5
Marie-Blanche;1;w;5
Regina;1;w;6
